volume_ct,num_filled_ct,_index,_parent_table_name,_parent_index,_submission__id,_submission__uuid,_submission__submission_time,_submission__validation_status
20,1,5031,REACH_NGA_2019_MSNA_HHSurvey_Final,2098,59666464,644f2611-ef1c-4628-b4ab-285098c5bcc4,2019-06-26T16:15:10,
20,10,5032,REACH_NGA_2019_MSNA_HHSurvey_Final,2100,59666487,13ea7bc6-1b6c-46c1-8a68-d21106aa2f02,2019-06-26T16:15:22,
25,3,5033,REACH_NGA_2019_MSNA_HHSurvey_Final,2101,59666496,8d211396-30c1-487e-a469-992a9c54edb9,2019-06-26T16:15:33,
25,3,5034,REACH_NGA_2019_MSNA_HHSurvey_Final,2101,59666496,8d211396-30c1-487e-a469-992a9c54edb9,2019-06-26T16:15:33,
25,3,5035,REACH_NGA_2019_MSNA_HHSurvey_Final,2101,59666496,8d211396-30c1-487e-a469-992a9c54edb9,2019-06-26T16:15:33,
25,3,5036,REACH_NGA_2019_MSNA_HHSurvey_Final,2101,59666496,8d211396-30c1-487e-a469-992a9c54edb9,2019-06-26T16:15:33,
25,3,5037,REACH_NGA_2019_MSNA_HHSurvey_Final,2101,59666496,8d211396-30c1-487e-a469-992a9c54edb9,2019-06-26T16:15:33,
25,3,5038,REACH_NGA_2019_MSNA_HHSurvey_Final,2101,59666496,8d211396-30c1-487e-a469-992a9c54edb9,2019-06-26T16:15:33,
25,3,5039,REACH_NGA_2019_MSNA_HHSurvey_Final,2101,59666496,8d211396-30c1-487e-a469-992a9c54edb9,2019-06-26T16:15:33,
25,3,5040,REACH_NGA_2019_MSNA_HHSurvey_Final,2102,59667406,62b95a36-ea3b-47fd-9c35-d986ffe70b39,2019-06-26T16:24:11,
25,3,5041,REACH_NGA_2019_MSNA_HHSurvey_Final,2102,59667406,62b95a36-ea3b-47fd-9c35-d986ffe70b39,2019-06-26T16:24:11,
25,4,5042,REACH_NGA_2019_MSNA_HHSurvey_Final,2103,59667408,35b14500-74dc-4da5-a500-d667e5b7ef57,2019-06-26T16:24:16,
25,2,5043,REACH_NGA_2019_MSNA_HHSurvey_Final,2103,59667408,35b14500-74dc-4da5-a500-d667e5b7ef57,2019-06-26T16:24:16,
25,2,5044,REACH_NGA_2019_MSNA_HHSurvey_Final,2104,59667413,7cc07fe5-27fc-4ab7-ac74-8cc3963c650f,2019-06-26T16:24:19,
25,2,5045,REACH_NGA_2019_MSNA_HHSurvey_Final,2104,59667413,7cc07fe5-27fc-4ab7-ac74-8cc3963c650f,2019-06-26T16:24:19,
25,2,5046,REACH_NGA_2019_MSNA_HHSurvey_Final,2104,59667413,7cc07fe5-27fc-4ab7-ac74-8cc3963c650f,2019-06-26T16:24:19,
80,2,5047,REACH_NGA_2019_MSNA_HHSurvey_Final,2105,59667552,bca45002-2328-4534-80b7-d9f3fe39dc69,2019-06-26T16:26:39,
60,2,5048,REACH_NGA_2019_MSNA_HHSurvey_Final,2105,59667552,bca45002-2328-4534-80b7-d9f3fe39dc69,2019-06-26T16:26:39,
80,3,5049,REACH_NGA_2019_MSNA_HHSurvey_Final,2106,59667564,af00274f-4e8f-48df-b9f0-590dd0cd6864,2019-06-26T16:26:48,
60,1,5050,REACH_NGA_2019_MSNA_HHSurvey_Final,2107,59667575,71b06def-7d6d-4cc5-bd0a-dccb27e9df8c,2019-06-26T16:26:53,
80,2,5051,REACH_NGA_2019_MSNA_HHSurvey_Final,2107,59667575,71b06def-7d6d-4cc5-bd0a-dccb27e9df8c,2019-06-26T16:26:53,
60,2,5052,REACH_NGA_2019_MSNA_HHSurvey_Final,2108,59667579,280319ea-9587-496b-a763-ecba1cd8bb71,2019-06-26T16:26:56,
25,1,5053,REACH_NGA_2019_MSNA_HHSurvey_Final,2109,59668008,54968c1a-75c7-43c6-b150-6cdb8442b953,2019-06-26T16:32:01,
25,1,5054,REACH_NGA_2019_MSNA_HHSurvey_Final,2109,59668008,54968c1a-75c7-43c6-b150-6cdb8442b953,2019-06-26T16:32:01,
25,1,5055,REACH_NGA_2019_MSNA_HHSurvey_Final,2109,59668008,54968c1a-75c7-43c6-b150-6cdb8442b953,2019-06-26T16:32:01,
25,1,5056,REACH_NGA_2019_MSNA_HHSurvey_Final,2109,59668008,54968c1a-75c7-43c6-b150-6cdb8442b953,2019-06-26T16:32:01,
25,1,5057,REACH_NGA_2019_MSNA_HHSurvey_Final,2109,59668008,54968c1a-75c7-43c6-b150-6cdb8442b953,2019-06-26T16:32:01,
10,2,5058,REACH_NGA_2019_MSNA_HHSurvey_Final,2110,59668029,f1293abb-9183-47c2-b320-f5af142052c8,2019-06-26T16:32:09,
10,2,5059,REACH_NGA_2019_MSNA_HHSurvey_Final,2110,59668029,f1293abb-9183-47c2-b320-f5af142052c8,2019-06-26T16:32:09,
10,2,5060,REACH_NGA_2019_MSNA_HHSurvey_Final,2110,59668029,f1293abb-9183-47c2-b320-f5af142052c8,2019-06-26T16:32:09,
10,2,5061,REACH_NGA_2019_MSNA_HHSurvey_Final,2110,59668029,f1293abb-9183-47c2-b320-f5af142052c8,2019-06-26T16:32:09,
10,2,5062,REACH_NGA_2019_MSNA_HHSurvey_Final,2110,59668029,f1293abb-9183-47c2-b320-f5af142052c8,2019-06-26T16:32:09,
10,1,5063,REACH_NGA_2019_MSNA_HHSurvey_Final,2111,59668038,0b096f18-4527-46d6-87dd-0609c8cb18b3,2019-06-26T16:32:14,
10,1,5064,REACH_NGA_2019_MSNA_HHSurvey_Final,2111,59668038,0b096f18-4527-46d6-87dd-0609c8cb18b3,2019-06-26T16:32:14,
10,1,5065,REACH_NGA_2019_MSNA_HHSurvey_Final,2111,59668038,0b096f18-4527-46d6-87dd-0609c8cb18b3,2019-06-26T16:32:14,
10,1,5066,REACH_NGA_2019_MSNA_HHSurvey_Final,2111,59668038,0b096f18-4527-46d6-87dd-0609c8cb18b3,2019-06-26T16:32:14,
25,1,5067,REACH_NGA_2019_MSNA_HHSurvey_Final,2112,59668075,09cc358a-5c30-4941-a6bd-cc7880d121b4,2019-06-26T16:32:30,
25,1,5068,REACH_NGA_2019_MSNA_HHSurvey_Final,2112,59668075,09cc358a-5c30-4941-a6bd-cc7880d121b4,2019-06-26T16:32:30,
10,2,5069,REACH_NGA_2019_MSNA_HHSurvey_Final,2113,59668143,259b9f6e-133f-47d1-bc69-04cde60689d6,2019-06-26T16:33:00,
10,2,5070,REACH_NGA_2019_MSNA_HHSurvey_Final,2113,59668143,259b9f6e-133f-47d1-bc69-04cde60689d6,2019-06-26T16:33:00,
10,5,5071,REACH_NGA_2019_MSNA_HHSurvey_Final,2113,59668143,259b9f6e-133f-47d1-bc69-04cde60689d6,2019-06-26T16:33:00,
10,2,5072,REACH_NGA_2019_MSNA_HHSurvey_Final,2113,59668143,259b9f6e-133f-47d1-bc69-04cde60689d6,2019-06-26T16:33:00,
10,2,5073,REACH_NGA_2019_MSNA_HHSurvey_Final,2113,59668143,259b9f6e-133f-47d1-bc69-04cde60689d6,2019-06-26T16:33:00,
25,8,5074,REACH_NGA_2019_MSNA_HHSurvey_Final,2114,59668280,3419c741-fe70-4845-a61b-d8681c4ecede,2019-06-26T16:34:21,
20,10,5075,REACH_NGA_2019_MSNA_HHSurvey_Final,2115,59668284,0146f47a-640d-4f28-bc6f-6f449b624471,2019-06-26T16:34:23,
25,6,5076,REACH_NGA_2019_MSNA_HHSurvey_Final,2116,59668289,840461e0-8cbf-4f89-8cef-85b927c8dcc8,2019-06-26T16:34:25,
25,10,5077,REACH_NGA_2019_MSNA_HHSurvey_Final,2117,59668299,c87a6d94-1c33-47e7-b4bb-5c89f898a3c3,2019-06-26T16:34:28,
25,7,5078,REACH_NGA_2019_MSNA_HHSurvey_Final,2118,59668304,6743f019-d8b3-4de4-b766-2ae82bc0e2d6,2019-06-26T16:34:30,
25,3,5079,REACH_NGA_2019_MSNA_HHSurvey_Final,2119,59668446,c5375031-178d-48e9-92dd-90efe2ca9902,2019-06-26T16:35:43,
20,3,5080,REACH_NGA_2019_MSNA_HHSurvey_Final,2119,59668446,c5375031-178d-48e9-92dd-90efe2ca9902,2019-06-26T16:35:43,
15,3,5081,REACH_NGA_2019_MSNA_HHSurvey_Final,2119,59668446,c5375031-178d-48e9-92dd-90efe2ca9902,2019-06-26T16:35:43,
80,2,5082,REACH_NGA_2019_MSNA_HHSurvey_Final,2120,59668447,87e319a3-6993-4d0b-99cf-011a0fb34214,2019-06-26T16:35:44,
60,2,5083,REACH_NGA_2019_MSNA_HHSurvey_Final,2120,59668447,87e319a3-6993-4d0b-99cf-011a0fb34214,2019-06-26T16:35:44,
60,2,5084,REACH_NGA_2019_MSNA_HHSurvey_Final,2120,59668447,87e319a3-6993-4d0b-99cf-011a0fb34214,2019-06-26T16:35:44,
80,2,5085,REACH_NGA_2019_MSNA_HHSurvey_Final,2120,59668447,87e319a3-6993-4d0b-99cf-011a0fb34214,2019-06-26T16:35:44,
60,2,5086,REACH_NGA_2019_MSNA_HHSurvey_Final,2120,59668447,87e319a3-6993-4d0b-99cf-011a0fb34214,2019-06-26T16:35:44,
25,2,5087,REACH_NGA_2019_MSNA_HHSurvey_Final,2121,59668450,873e16a8-437d-412f-958a-9f399c7bcc6e,2019-06-26T16:35:45,
25,2,5088,REACH_NGA_2019_MSNA_HHSurvey_Final,2121,59668450,873e16a8-437d-412f-958a-9f399c7bcc6e,2019-06-26T16:35:45,
20,2,5089,REACH_NGA_2019_MSNA_HHSurvey_Final,2121,59668450,873e16a8-437d-412f-958a-9f399c7bcc6e,2019-06-26T16:35:45,
75,2,5090,REACH_NGA_2019_MSNA_HHSurvey_Final,2122,59668452,8c30e247-1a36-49b8-bd99-000b05128bad,2019-06-26T16:35:46,
60,2,5091,REACH_NGA_2019_MSNA_HHSurvey_Final,2122,59668452,8c30e247-1a36-49b8-bd99-000b05128bad,2019-06-26T16:35:46,
20,2,5092,REACH_NGA_2019_MSNA_HHSurvey_Final,2123,59668453,7f850c4a-d55a-42cb-beb5-cb33e7a52b6f,2019-06-26T16:35:47,
25,2,5093,REACH_NGA_2019_MSNA_HHSurvey_Final,2123,59668453,7f850c4a-d55a-42cb-beb5-cb33e7a52b6f,2019-06-26T16:35:47,
80,2,5094,REACH_NGA_2019_MSNA_HHSurvey_Final,2124,59668458,84ca3522-28c6-49cc-9deb-b53326b3c720,2019-06-26T16:35:48,
80,2,5095,REACH_NGA_2019_MSNA_HHSurvey_Final,2124,59668458,84ca3522-28c6-49cc-9deb-b53326b3c720,2019-06-26T16:35:48,
25,3,5096,REACH_NGA_2019_MSNA_HHSurvey_Final,2125,59668459,da2fddc0-125d-4a0e-abb0-ca037f036302,2019-06-26T16:35:48,
25,2,5097,REACH_NGA_2019_MSNA_HHSurvey_Final,2126,59668463,4e64cfb7-e5d8-46cc-b117-69347a12a21f,2019-06-26T16:35:50,
25,3,5098,REACH_NGA_2019_MSNA_HHSurvey_Final,2126,59668463,4e64cfb7-e5d8-46cc-b117-69347a12a21f,2019-06-26T16:35:50,
20,2,5099,REACH_NGA_2019_MSNA_HHSurvey_Final,2126,59668463,4e64cfb7-e5d8-46cc-b117-69347a12a21f,2019-06-26T16:35:50,
80,1,5100,REACH_NGA_2019_MSNA_HHSurvey_Final,2127,59668464,5307bdc3-22e3-4dd9-803e-ac58ba385d2d,2019-06-26T16:35:50,
80,1,5101,REACH_NGA_2019_MSNA_HHSurvey_Final,2127,59668464,5307bdc3-22e3-4dd9-803e-ac58ba385d2d,2019-06-26T16:35:50,
60,1,5102,REACH_NGA_2019_MSNA_HHSurvey_Final,2127,59668464,5307bdc3-22e3-4dd9-803e-ac58ba385d2d,2019-06-26T16:35:50,
60,1,5103,REACH_NGA_2019_MSNA_HHSurvey_Final,2127,59668464,5307bdc3-22e3-4dd9-803e-ac58ba385d2d,2019-06-26T16:35:50,
40,1,5104,REACH_NGA_2019_MSNA_HHSurvey_Final,2127,59668464,5307bdc3-22e3-4dd9-803e-ac58ba385d2d,2019-06-26T16:35:50,
80,1,5105,REACH_NGA_2019_MSNA_HHSurvey_Final,2127,59668464,5307bdc3-22e3-4dd9-803e-ac58ba385d2d,2019-06-26T16:35:50,
80,2,5106,REACH_NGA_2019_MSNA_HHSurvey_Final,2128,59668467,7faae950-6648-4d52-a3e2-a953849bbbc3,2019-06-26T16:35:53,
80,2,5107,REACH_NGA_2019_MSNA_HHSurvey_Final,2128,59668467,7faae950-6648-4d52-a3e2-a953849bbbc3,2019-06-26T16:35:53,
60,2,5108,REACH_NGA_2019_MSNA_HHSurvey_Final,2128,59668467,7faae950-6648-4d52-a3e2-a953849bbbc3,2019-06-26T16:35:53,
20,2,5109,REACH_NGA_2019_MSNA_HHSurvey_Final,2129,59668475,b914be13-7e86-406d-af4f-5a6243931485,2019-06-26T16:36:00,
20,2,5110,REACH_NGA_2019_MSNA_HHSurvey_Final,2129,59668475,b914be13-7e86-406d-af4f-5a6243931485,2019-06-26T16:36:00,
20,2,5111,REACH_NGA_2019_MSNA_HHSurvey_Final,2129,59668475,b914be13-7e86-406d-af4f-5a6243931485,2019-06-26T16:36:00,
25,2,5112,REACH_NGA_2019_MSNA_HHSurvey_Final,2130,59668478,58193beb-f9d0-4eff-864a-9cf02f0ef65f,2019-06-26T16:36:02,
25,2,5113,REACH_NGA_2019_MSNA_HHSurvey_Final,2130,59668478,58193beb-f9d0-4eff-864a-9cf02f0ef65f,2019-06-26T16:36:02,
25,2,5114,REACH_NGA_2019_MSNA_HHSurvey_Final,2130,59668478,58193beb-f9d0-4eff-864a-9cf02f0ef65f,2019-06-26T16:36:02,
25,2,5115,REACH_NGA_2019_MSNA_HHSurvey_Final,2130,59668478,58193beb-f9d0-4eff-864a-9cf02f0ef65f,2019-06-26T16:36:02,
25,2,5116,REACH_NGA_2019_MSNA_HHSurvey_Final,2130,59668478,58193beb-f9d0-4eff-864a-9cf02f0ef65f,2019-06-26T16:36:02,
25,2,5117,REACH_NGA_2019_MSNA_HHSurvey_Final,2130,59668478,58193beb-f9d0-4eff-864a-9cf02f0ef65f,2019-06-26T16:36:02,
25,2,5118,REACH_NGA_2019_MSNA_HHSurvey_Final,2130,59668478,58193beb-f9d0-4eff-864a-9cf02f0ef65f,2019-06-26T16:36:02,
25,2,5119,REACH_NGA_2019_MSNA_HHSurvey_Final,2130,59668478,58193beb-f9d0-4eff-864a-9cf02f0ef65f,2019-06-26T16:36:02,
20,3,5120,REACH_NGA_2019_MSNA_HHSurvey_Final,2131,59668482,4746205c-455a-47f8-891d-914f05899257,2019-06-26T16:36:05,
20,3,5121,REACH_NGA_2019_MSNA_HHSurvey_Final,2131,59668482,4746205c-455a-47f8-891d-914f05899257,2019-06-26T16:36:05,
20,3,5122,REACH_NGA_2019_MSNA_HHSurvey_Final,2131,59668482,4746205c-455a-47f8-891d-914f05899257,2019-06-26T16:36:05,
20,3,5123,REACH_NGA_2019_MSNA_HHSurvey_Final,2131,59668482,4746205c-455a-47f8-891d-914f05899257,2019-06-26T16:36:05,
20,3,5124,REACH_NGA_2019_MSNA_HHSurvey_Final,2131,59668482,4746205c-455a-47f8-891d-914f05899257,2019-06-26T16:36:05,
25,3,5125,REACH_NGA_2019_MSNA_HHSurvey_Final,2132,59668487,a2e5d47c-da5d-4e07-90c2-277d711e024b,2019-06-26T16:36:09,
25,3,5126,REACH_NGA_2019_MSNA_HHSurvey_Final,2132,59668487,a2e5d47c-da5d-4e07-90c2-277d711e024b,2019-06-26T16:36:09,
20,1,5127,REACH_NGA_2019_MSNA_HHSurvey_Final,2133,59668491,017110f8-1839-4d16-8660-2a83070c99d4,2019-06-26T16:36:11,
20,1,5128,REACH_NGA_2019_MSNA_HHSurvey_Final,2133,59668491,017110f8-1839-4d16-8660-2a83070c99d4,2019-06-26T16:36:11,
20,1,5129,REACH_NGA_2019_MSNA_HHSurvey_Final,2133,59668491,017110f8-1839-4d16-8660-2a83070c99d4,2019-06-26T16:36:11,
20,10,5130,REACH_NGA_2019_MSNA_HHSurvey_Final,2134,59668711,fe9c8c2e-ef2a-4d2b-bad1-8bf22920906f,2019-06-26T16:38:48,
20,2,5131,REACH_NGA_2019_MSNA_HHSurvey_Final,2135,59668718,f30c5604-b7a2-452f-b09b-03f2dd8896b5,2019-06-26T16:38:51,
10,3,5132,REACH_NGA_2019_MSNA_HHSurvey_Final,2135,59668718,f30c5604-b7a2-452f-b09b-03f2dd8896b5,2019-06-26T16:38:51,
20,2,5133,REACH_NGA_2019_MSNA_HHSurvey_Final,2136,59668723,c391f9f6-c04e-4746-bc08-98cbf1d33514,2019-06-26T16:38:55,
10,2,5134,REACH_NGA_2019_MSNA_HHSurvey_Final,2136,59668723,c391f9f6-c04e-4746-bc08-98cbf1d33514,2019-06-26T16:38:55,
20,5,5135,REACH_NGA_2019_MSNA_HHSurvey_Final,2137,59668728,8efb49b5-4c38-4d9b-8663-2a28238d51d2,2019-06-26T16:38:59,
10,5,5136,REACH_NGA_2019_MSNA_HHSurvey_Final,2137,59668728,8efb49b5-4c38-4d9b-8663-2a28238d51d2,2019-06-26T16:38:59,
20,1,5137,REACH_NGA_2019_MSNA_HHSurvey_Final,2140,59668743,ad66d90c-440d-4553-93a2-ccb9ebe81c32,2019-06-26T16:39:19,
15,1,5138,REACH_NGA_2019_MSNA_HHSurvey_Final,2141,59668745,c7086252-f8e1-4836-b14e-49170a5d4b57,2019-06-26T16:39:21,
20,1,5139,REACH_NGA_2019_MSNA_HHSurvey_Final,2141,59668745,c7086252-f8e1-4836-b14e-49170a5d4b57,2019-06-26T16:39:21,
20,2,5140,REACH_NGA_2019_MSNA_HHSurvey_Final,2142,59668748,0fd63092-a6a4-4aba-aa6f-0434842c3181,2019-06-26T16:39:23,
15,3,5141,REACH_NGA_2019_MSNA_HHSurvey_Final,2142,59668748,0fd63092-a6a4-4aba-aa6f-0434842c3181,2019-06-26T16:39:23,
20,2,5142,REACH_NGA_2019_MSNA_HHSurvey_Final,2142,59668748,0fd63092-a6a4-4aba-aa6f-0434842c3181,2019-06-26T16:39:23,
20,3,5143,REACH_NGA_2019_MSNA_HHSurvey_Final,2143,59668759,405802fe-5a3e-4f74-8c1e-954fd67be039,2019-06-26T16:39:35,
20,3,5144,REACH_NGA_2019_MSNA_HHSurvey_Final,2143,59668759,405802fe-5a3e-4f74-8c1e-954fd67be039,2019-06-26T16:39:35,
15,3,5145,REACH_NGA_2019_MSNA_HHSurvey_Final,2143,59668759,405802fe-5a3e-4f74-8c1e-954fd67be039,2019-06-26T16:39:35,
20,10,5146,REACH_NGA_2019_MSNA_HHSurvey_Final,2148,59668852,e9f2ac8a-a7d9-4da7-8224-e60e72647eed,2019-06-26T16:40:51,
15,8,5147,REACH_NGA_2019_MSNA_HHSurvey_Final,2148,59668852,e9f2ac8a-a7d9-4da7-8224-e60e72647eed,2019-06-26T16:40:51,
15,6,5148,REACH_NGA_2019_MSNA_HHSurvey_Final,2149,59668853,4321c1da-44f5-45e7-9201-5ddf4491a616,2019-06-26T16:40:54,
20,6,5149,REACH_NGA_2019_MSNA_HHSurvey_Final,2149,59668853,4321c1da-44f5-45e7-9201-5ddf4491a616,2019-06-26T16:40:54,
15,6,5150,REACH_NGA_2019_MSNA_HHSurvey_Final,2150,59668854,eeb95598-dbdf-4c16-8f34-6c120c2ebb03,2019-06-26T16:40:56,
20,4,5151,REACH_NGA_2019_MSNA_HHSurvey_Final,2150,59668854,eeb95598-dbdf-4c16-8f34-6c120c2ebb03,2019-06-26T16:40:56,
14,4,5152,REACH_NGA_2019_MSNA_HHSurvey_Final,2150,59668854,eeb95598-dbdf-4c16-8f34-6c120c2ebb03,2019-06-26T16:40:56,
15,6,5153,REACH_NGA_2019_MSNA_HHSurvey_Final,2151,59668857,c95bd7fa-d24a-4a15-a1d8-0ffe9a031811,2019-06-26T16:40:58,
20,4,5154,REACH_NGA_2019_MSNA_HHSurvey_Final,2151,59668857,c95bd7fa-d24a-4a15-a1d8-0ffe9a031811,2019-06-26T16:40:58,
14,6,5155,REACH_NGA_2019_MSNA_HHSurvey_Final,2151,59668857,c95bd7fa-d24a-4a15-a1d8-0ffe9a031811,2019-06-26T16:40:58,
20,5,5156,REACH_NGA_2019_MSNA_HHSurvey_Final,2152,59668860,65a51330-9901-4fc0-ba43-b58bb1259302,2019-06-26T16:41:01,
15,4,5157,REACH_NGA_2019_MSNA_HHSurvey_Final,2152,59668860,65a51330-9901-4fc0-ba43-b58bb1259302,2019-06-26T16:41:01,
15,6,5158,REACH_NGA_2019_MSNA_HHSurvey_Final,2152,59668860,65a51330-9901-4fc0-ba43-b58bb1259302,2019-06-26T16:41:01,
14,4,5159,REACH_NGA_2019_MSNA_HHSurvey_Final,2152,59668860,65a51330-9901-4fc0-ba43-b58bb1259302,2019-06-26T16:41:01,
25,3,5165,REACH_NGA_2019_MSNA_HHSurvey_Final,2154,59668942,f6b50340-d41d-487f-8fa3-9110dbe019a6,2019-06-26T16:41:26,
25,2,5166,REACH_NGA_2019_MSNA_HHSurvey_Final,2154,59668942,f6b50340-d41d-487f-8fa3-9110dbe019a6,2019-06-26T16:41:26,
25,4,5167,REACH_NGA_2019_MSNA_HHSurvey_Final,2154,59668942,f6b50340-d41d-487f-8fa3-9110dbe019a6,2019-06-26T16:41:26,
25,3,5168,REACH_NGA_2019_MSNA_HHSurvey_Final,2155,59668952,d27a02b6-f53b-4b40-a104-f00f5ff4887c,2019-06-26T16:41:28,
25,2,5169,REACH_NGA_2019_MSNA_HHSurvey_Final,2155,59668952,d27a02b6-f53b-4b40-a104-f00f5ff4887c,2019-06-26T16:41:28,
25,3,5170,REACH_NGA_2019_MSNA_HHSurvey_Final,2155,59668952,d27a02b6-f53b-4b40-a104-f00f5ff4887c,2019-06-26T16:41:28,
25,4,5171,REACH_NGA_2019_MSNA_HHSurvey_Final,2155,59668952,d27a02b6-f53b-4b40-a104-f00f5ff4887c,2019-06-26T16:41:28,
25,3,5172,REACH_NGA_2019_MSNA_HHSurvey_Final,2155,59668952,d27a02b6-f53b-4b40-a104-f00f5ff4887c,2019-06-26T16:41:28,
25,2,5173,REACH_NGA_2019_MSNA_HHSurvey_Final,2155,59668952,d27a02b6-f53b-4b40-a104-f00f5ff4887c,2019-06-26T16:41:28,
25,3,5174,REACH_NGA_2019_MSNA_HHSurvey_Final,2155,59668952,d27a02b6-f53b-4b40-a104-f00f5ff4887c,2019-06-26T16:41:28,
45,2,5175,REACH_NGA_2019_MSNA_HHSurvey_Final,2156,59668959,54bca01a-aedc-4258-ae7f-83340e20a33c,2019-06-26T16:41:31,
45,2,5176,REACH_NGA_2019_MSNA_HHSurvey_Final,2156,59668959,54bca01a-aedc-4258-ae7f-83340e20a33c,2019-06-26T16:41:31,
25,6,5177,REACH_NGA_2019_MSNA_HHSurvey_Final,2157,59668962,792de4fd-e22e-471f-99f2-460eedeabc4c,2019-06-26T16:41:32,
30,4,5178,REACH_NGA_2019_MSNA_HHSurvey_Final,2158,59668968,411958f3-8036-4269-9cb1-e5840e068bf6,2019-06-26T16:41:34,
30,4,5179,REACH_NGA_2019_MSNA_HHSurvey_Final,2158,59668968,411958f3-8036-4269-9cb1-e5840e068bf6,2019-06-26T16:41:34,
30,4,5180,REACH_NGA_2019_MSNA_HHSurvey_Final,2158,59668968,411958f3-8036-4269-9cb1-e5840e068bf6,2019-06-26T16:41:34,
25,2,5181,REACH_NGA_2019_MSNA_HHSurvey_Final,2159,59668974,ce115aac-69da-4203-92f4-481fde1c0451,2019-06-26T16:41:35,
25,2,5182,REACH_NGA_2019_MSNA_HHSurvey_Final,2159,59668974,ce115aac-69da-4203-92f4-481fde1c0451,2019-06-26T16:41:35,
25,1,5183,REACH_NGA_2019_MSNA_HHSurvey_Final,2160,59668977,b351bef7-0ce2-4b06-95e6-ba1145703bd8,2019-06-26T16:41:38,
25,2,5184,REACH_NGA_2019_MSNA_HHSurvey_Final,2161,59668982,55186c2d-79dc-4b4d-8f19-33dd70c0aa7a,2019-06-26T16:41:40,
25,2,5185,REACH_NGA_2019_MSNA_HHSurvey_Final,2161,59668982,55186c2d-79dc-4b4d-8f19-33dd70c0aa7a,2019-06-26T16:41:40,
25,20,5186,REACH_NGA_2019_MSNA_HHSurvey_Final,2162,59668987,101bce11-dc4b-476c-ac44-b16deeea60ea,2019-06-26T16:41:43,
25,5,5187,REACH_NGA_2019_MSNA_HHSurvey_Final,2163,59669002,20bc91fb-51c2-4c86-ab70-d156f35558d1,2019-06-26T16:41:49,
25,5,5188,REACH_NGA_2019_MSNA_HHSurvey_Final,2164,59669007,7cce28d0-1593-40cf-a888-adfb03812066,2019-06-26T16:41:52,
25,8,5189,REACH_NGA_2019_MSNA_HHSurvey_Final,2165,59669011,e9d9c3b6-2e6d-4d19-8aad-f9c45510d0f7,2019-06-26T16:41:54,
25,4,5190,REACH_NGA_2019_MSNA_HHSurvey_Final,2166,59669018,a2f2d10c-bcb4-4cba-9b78-bbd699edb5cb,2019-06-26T16:41:56,
20,6,5191,REACH_NGA_2019_MSNA_HHSurvey_Final,2166,59669018,a2f2d10c-bcb4-4cba-9b78-bbd699edb5cb,2019-06-26T16:41:56,
25,5,5192,REACH_NGA_2019_MSNA_HHSurvey_Final,2167,59669024,a23a75b3-71f7-4918-a9b5-e5515df9c004,2019-06-26T16:41:59,
60,2,5193,REACH_NGA_2019_MSNA_HHSurvey_Final,2170,59669078,2879cecc-34a9-47df-81f8-22760b44da27,2019-06-26T16:42:23,
60,2,5194,REACH_NGA_2019_MSNA_HHSurvey_Final,2170,59669078,2879cecc-34a9-47df-81f8-22760b44da27,2019-06-26T16:42:23,
20,3,5195,REACH_NGA_2019_MSNA_HHSurvey_Final,2172,59669135,1cf89aab-efa8-483e-8f11-9c82778c71d2,2019-06-26T16:42:46,
15,4,5196,REACH_NGA_2019_MSNA_HHSurvey_Final,2172,59669135,1cf89aab-efa8-483e-8f11-9c82778c71d2,2019-06-26T16:42:46,
20,3,5197,REACH_NGA_2019_MSNA_HHSurvey_Final,2173,59669139,a0f897ab-6a6a-4bc3-afad-adea68e1fb35,2019-06-26T16:42:49,
20,3,5198,REACH_NGA_2019_MSNA_HHSurvey_Final,2173,59669139,a0f897ab-6a6a-4bc3-afad-adea68e1fb35,2019-06-26T16:42:49,
25,4,5199,REACH_NGA_2019_MSNA_HHSurvey_Final,2174,59669147,83e30c1b-b618-46dd-8ff5-ea42340d215a,2019-06-26T16:42:52,
15,6,5200,REACH_NGA_2019_MSNA_HHSurvey_Final,2174,59669147,83e30c1b-b618-46dd-8ff5-ea42340d215a,2019-06-26T16:42:52,
25,6,5201,REACH_NGA_2019_MSNA_HHSurvey_Final,2175,59669154,46b0f074-6b42-4056-9638-ad4969f6cd7d,2019-06-26T16:42:55,
20,8,5202,REACH_NGA_2019_MSNA_HHSurvey_Final,2175,59669154,46b0f074-6b42-4056-9638-ad4969f6cd7d,2019-06-26T16:42:55,
60,1,5203,REACH_NGA_2019_MSNA_HHSurvey_Final,2176,59669204,7490f38e-7bea-40a6-b1bd-d423d2a6e649,2019-06-26T16:43:21,
20,1,5204,REACH_NGA_2019_MSNA_HHSurvey_Final,2176,59669204,7490f38e-7bea-40a6-b1bd-d423d2a6e649,2019-06-26T16:43:21,
20,1,5205,REACH_NGA_2019_MSNA_HHSurvey_Final,2176,59669204,7490f38e-7bea-40a6-b1bd-d423d2a6e649,2019-06-26T16:43:21,
15,3,5206,REACH_NGA_2019_MSNA_HHSurvey_Final,2176,59669204,7490f38e-7bea-40a6-b1bd-d423d2a6e649,2019-06-26T16:43:21,
80,1,5207,REACH_NGA_2019_MSNA_HHSurvey_Final,2177,59669208,60217247-ddfb-4585-8f13-fd375f862a29,2019-06-26T16:43:23,
