"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","p.value","test.name"
"97","coping_gap_index",NA,"1",NA,0.254335260115607,NA,0.189253549744806,0.319416970486408,"lga","NG002016",NA,"no hypothesis test on case 'Direct reporting'"
"98","coping_gap_index",NA,"2",NA,0.479768786127168,NA,0.40510705328627,0.554430518968066,"lga","NG002016",NA,"no hypothesis test on case 'Direct reporting'"
"99","coping_gap_index",NA,"3",NA,0.15606936416185,NA,0.101832312343529,0.21030641598017,"lga","NG002016",NA,"no hypothesis test on case 'Direct reporting'"
"100","coping_gap_index",NA,"4",NA,0.109826589595376,NA,0.0630988336098222,0.156554345580929,"lga","NG002016",NA,"no hypothesis test on case 'Direct reporting'"
"101","coping_gap_index",NA,"1",NA,0.16969696969697,NA,0.112248095549944,0.227145843843995,"lga","NG036016",NA,"no hypothesis test on case 'Direct reporting'"
"102","coping_gap_index",NA,"2",NA,0.454545454545455,NA,0.378338587225444,0.530752321865465,"lga","NG036016",NA,"no hypothesis test on case 'Direct reporting'"
"103","coping_gap_index",NA,"3",NA,0.351515151515152,NA,0.27844363707187,0.424586665958433,"lga","NG036016",NA,"no hypothesis test on case 'Direct reporting'"
"104","coping_gap_index",NA,"4",NA,0.0242424242424242,NA,0.000703578845730114,0.0477812696391184,"lga","NG036016",NA,"no hypothesis test on case 'Direct reporting'"
"105","coping_gap_index",NA,"1",NA,0.367088607594937,NA,0.29169141510892,0.442485800080953,"lga","NG002002",NA,"no hypothesis test on case 'Direct reporting'"
"106","coping_gap_index",NA,"2",NA,0.430379746835443,NA,0.35293055525353,0.507828938417357,"lga","NG002002",NA,"no hypothesis test on case 'Direct reporting'"
"107","coping_gap_index",NA,"3",NA,0.107594936708861,NA,0.0591246939472342,0.156065179470487,"lga","NG002002",NA,"no hypothesis test on case 'Direct reporting'"
"108","coping_gap_index",NA,"4",NA,0.0949367088607595,NA,0.0490850739077922,0.140788343813727,"lga","NG002002",NA,"no hypothesis test on case 'Direct reporting'"
"109","coping_gap_index",NA,"1",NA,0.175182481751825,NA,0.111296891412614,0.239068072091036,"lga","NG036009",NA,"no hypothesis test on case 'Direct reporting'"
"110","coping_gap_index",NA,"2",NA,0.423357664233577,NA,0.340317994714343,0.50639733375281,"lga","NG036009",NA,"no hypothesis test on case 'Direct reporting'"
"111","coping_gap_index",NA,"3",NA,0.372262773722628,NA,0.291018570589252,0.453506976856003,"lga","NG036009",NA,"no hypothesis test on case 'Direct reporting'"
"112","coping_gap_index",NA,"4",NA,0.0291970802919708,NA,0.000901807464571001,0.0574923531193706,"lga","NG036009",NA,"no hypothesis test on case 'Direct reporting'"
"113","coping_gap_index",NA,"1",NA,0.502439024390244,NA,0.433827377400139,0.571050671380349,"lga","NG002020",NA,"no hypothesis test on case 'Direct reporting'"
"114","coping_gap_index",NA,"2",NA,0.370731707317073,NA,0.304451967099288,0.437011447534858,"lga","NG002020",NA,"no hypothesis test on case 'Direct reporting'"
"115","coping_gap_index",NA,"3",NA,0.0780487804878049,NA,0.0412384226185335,0.114859138357076,"lga","NG002020",NA,"no hypothesis test on case 'Direct reporting'"
"116","coping_gap_index",NA,"4",NA,0.0487804878048781,NA,0.0192210308035095,0.0783399448062466,"lga","NG002020",NA,"no hypothesis test on case 'Direct reporting'"
"117","coping_gap_index",NA,"1",NA,0.152542372881356,NA,0.0994238484489235,0.205660897313788,"lga","NG002001",NA,"no hypothesis test on case 'Direct reporting'"
"118","coping_gap_index",NA,"2",NA,0.327683615819209,NA,0.258340082280638,0.39702714935778,"lga","NG002001",NA,"no hypothesis test on case 'Direct reporting'"
"119","coping_gap_index",NA,"3",NA,0.418079096045198,NA,0.34520839242636,0.490949799664036,"lga","NG002001",NA,"no hypothesis test on case 'Direct reporting'"
"120","coping_gap_index",NA,"4",NA,0.101694915254237,NA,0.0570416414201597,0.146348189088315,"lga","NG002001",NA,"no hypothesis test on case 'Direct reporting'"
"121","coping_gap_index",NA,"1",NA,0.253521126760563,NA,0.18171617854615,0.325326074974976,"lga","NG002007",NA,"no hypothesis test on case 'Direct reporting'"
"122","coping_gap_index",NA,"2",NA,0.443661971830986,NA,0.3616581656146,0.525665778047372,"lga","NG002007",NA,"no hypothesis test on case 'Direct reporting'"
"123","coping_gap_index",NA,"3",NA,0.21830985915493,NA,0.150124281105982,0.286495437203877,"lga","NG002007",NA,"no hypothesis test on case 'Direct reporting'"
"124","coping_gap_index",NA,"4",NA,0.0845070422535211,NA,0.0385964928961609,0.130417591610881,"lga","NG002007",NA,"no hypothesis test on case 'Direct reporting'"
